Key,Source,Context,Changes,English,schinese
questItem_excavatorClawBlue,items,Request,,Airdrop Request for [DECEA3]1 Excavator Claw Blue [-],空投申请：[DECEA3]1 挖掘机抓斗蓝色[-]
airdrop_excavatorClawBlue,entityclasses,Entity,,Airdrop,空投
questItem_excavatorClawGreen,items,Request,,Airdrop Request for [DECEA3]1 Excavator Claw Green [-],空投申请：[DECEA3]1 挖掘机抓斗绿色[-]
airdrop_excavatorClawGreen,entityclasses,Entity,,Airdrop,空投
questItem_excavatorClawYellow,items,Request,,Airdrop Request for [DECEA3]1 Excavator Claw Yellow [-],空投申请：[DECEA3]1 挖掘机抓斗黄色[-]
airdrop_excavatorClawYellow,entityclasses,Entity,,Airdrop,空投
questItem_excavatorClawOrange,items,Request,,Airdrop Request for [DECEA3]1 Excavator Claw Orange [-],空投申请：[DECEA3]1 挖掘机抓斗橙色[-]
airdrop_excavatorClawOrange,entityclasses,Entity,,Airdrop,空投
questItem_excavatorClawRed,items,Request,,Airdrop Request for [DECEA3]1 Excavator Claw Red [-],空投申请：[DECEA3]1 挖掘机抓斗红色[-]
airdrop_excavatorClawRed,entityclasses,Entity,,Airdrop,空投
questItem_excavatorClawWhite,items,Request,,Airdrop Request for [DECEA3]1 Excavator Claw White [-],空投申请：[DECEA3]1 挖掘机抓斗白色[-]
airdrop_excavatorClawWhite,entityclasses,Entity,,Airdrop,空投
questItem_excavatorGrey,items,Request,,Airdrop Request for [DECEA3]1 Excavator Grey [-],空投申请：[DECEA3]1 挖掘机灰色[-]
airdrop_excavatorGrey,entityclasses,Entity,,Airdrop,空投
questItem_excavatorBlue,items,Request,,Airdrop Request for [DECEA3]1 Excavator Blue [-],空投申请：[DECEA3]1 挖掘机蓝色[-]
airdrop_excavatorBlue,entityclasses,Entity,,Airdrop,空投
questItem_excavatorGreen,items,Request,,Airdrop Request for [DECEA3]1 Excavator Green [-],空投申请：[DECEA3]1 挖掘机绿色[-]
airdrop_excavatorGreen,entityclasses,Entity,,Airdrop,空投
questItem_excavatorYellow,items,Request,,Airdrop Request for [DECEA3]1 Excavator Yellow [-],空投申请：[DECEA3]1 挖掘机黄色[-]
airdrop_excavatorYellow,entityclasses,Entity,,Airdrop,空投
questItem_excavatorOrange,items,Request,,Airdrop Request for [DECEA3]1 Excavator Orange [-],空投申请：[DECEA3]1 挖掘机橙色[-]
airdrop_excavatorOrange,entityclasses,Entity,,Airdrop,空投
questItem_excavatorRed,items,Request,,Airdrop Request for [DECEA3]1 Excavator Red [-],空投申请：[DECEA3]1 挖掘机红色[-]
airdrop_excavatorRed,entityclasses,Entity,,Airdrop,空投
questItem_excavatorWhite,items,Request,,Airdrop Request for [DECEA3]1 Excavator White [-],空投申请：[DECEA3]1 挖掘机白色[-]
airdrop_excavatorWhite,entityclasses,Entity,,Airdrop,空投
questItem_tractorBlue,items,Request,,Airdrop Request for [DECEA3]1 Tractor Blue [-],空投申请：[DECEA3]1 拖拉机蓝色[-]
airdrop_tractorBlue,entityclasses,Entity,,Airdrop,空投
questItem_tractorGreen,items,Request,,Airdrop Request for [DECEA3]1 Tractor Green [-],空投申请：[DECEA3]1 拖拉机绿色[-]
airdrop_tractorGreen,entityclasses,Entity,,Airdrop,空投
questItem_tractorRed,items,Request,,Airdrop Request for [DECEA3]1 Tractor Red [-],空投申请：[DECEA3]1 拖拉机红色[-]
airdrop_tractorRed,entityclasses,Entity,,Airdrop,空投
questItem_tractorWhite,items,Request,,Airdrop Request for [DECEA3]1 Tractor White [-],空投申请：[DECEA3]1 拖拉机白色[-]
airdrop_tractorWhite,entityclasses,Entity,,Airdrop,空投
questItem_cntFarmTruckClosed,items,Request,,Airdrop Request for [DECEA3]1 Cnt Farm Truck Closed [-],空投申请：[DECEA3]1 容器农用卡车关闭[-]
airdrop_cntFarmTruckClosed,entityclasses,Entity,,Airdrop,空投
questItem_cntFarmTruckOpen,items,Request,,Airdrop Request for [DECEA3]1 Cnt Farm Truck Open [-],空投申请：[DECEA3]1 容器农用卡车开启[-]
airdrop_cntFarmTruckOpen,entityclasses,Entity,,Airdrop,空投
questItem_cntArmyTruckClosed,items,Request,,Airdrop Request for [DECEA3]1 Cnt Army Truck Closed [-],空投申请：[DECEA3]1 容器军用卡车关闭[-]
airdrop_cntArmyTruckClosed,entityclasses,Entity,,Airdrop,空投
questItem_cntArmyTruckOpen,items,Request,,Airdrop Request for [DECEA3]1 Cnt Army Truck Open [-],空投申请：[DECEA3]1 容器军用卡车开启[-]
airdrop_cntArmyTruckOpen,entityclasses,Entity,,Airdrop,空投
questItem_cntBoxTruckPink,items,Request,,Airdrop Request for [DECEA3]1 Cnt Box Truck Pink [-],空投申请：[DECEA3]1 容器箱卡车粉色[-]
airdrop_cntBoxTruckPink,entityclasses,Entity,,Airdrop,空投
questItem_cntBoxTruckBlack,items,Request,,Airdrop Request for [DECEA3]1 Cnt Box Truck Black [-],空投申请：[DECEA3]1 容器箱卡车黑色[-]
airdrop_cntBoxTruckBlack,entityclasses,Entity,,Airdrop,空投
questItem_cntBoxTruckGrey,items,Request,,Airdrop Request for [DECEA3]1 Cnt Box Truck Grey [-],空投申请：[DECEA3]1 容器箱卡车灰色[-]
airdrop_cntBoxTruckGrey,entityclasses,Entity,,Airdrop,空投
questItem_cntBoxTruckPurple,items,Request,,Airdrop Request for [DECEA3]1 Cnt Box Truck Purple [-],空投申请：[DECEA3]1 容器箱卡车紫色[-]
airdrop_cntBoxTruckPurple,entityclasses,Entity,,Airdrop,空投
questItem_cntBoxTruckBlue,items,Request,,Airdrop Request for [DECEA3]1 Cnt Box Truck Blue [-],空投申请：[DECEA3]1 容器箱卡车蓝色[-]
airdrop_cntBoxTruckBlue,entityclasses,Entity,,Airdrop,空投
questItem_cntBoxTruckGreen,items,Request,,Airdrop Request for [DECEA3]1 Cnt Box Truck Green [-],空投申请：[DECEA3]1 容器箱卡车绿色[-]
airdrop_cntBoxTruckGreen,entityclasses,Entity,,Airdrop,空投
questItem_cntBoxTruckYellow,items,Request,,Airdrop Request for [DECEA3]1 Cnt Box Truck Yellow [-],空投申请：[DECEA3]1 容器箱卡车黄色[-]
airdrop_cntBoxTruckYellow,entityclasses,Entity,,Airdrop,空投
questItem_cntBoxTruckOrange,items,Request,,Airdrop Request for [DECEA3]1 Cnt Box Truck Orange [-],空投申请：[DECEA3]1 容器箱卡车橙色[-]
airdrop_cntBoxTruckOrange,entityclasses,Entity,,Airdrop,空投
questItem_cntBoxTruckRed,items,Request,,Airdrop Request for [DECEA3]1 Cnt Box Truck Red [-],空投申请：[DECEA3]1 容器箱卡车红色[-]
airdrop_cntBoxTruckRed,entityclasses,Entity,,Airdrop,空投
questItem_cntBoxTruckBrown,items,Request,,Airdrop Request for [DECEA3]1 Cnt Box Truck Brown [-],空投申请：[DECEA3]1 容器箱卡车棕色[-]
airdrop_cntBoxTruckBrown,entityclasses,Entity,,Airdrop,空投
questItem_cntBoxTruckWhite,items,Request,,Airdrop Request for [DECEA3]1 Cnt Box Truck White [-],空投申请：[DECEA3]1 容器箱卡车白色[-]
airdrop_cntBoxTruckWhite,entityclasses,Entity,,Airdrop,空投
questItem_cntServiceTruckPink,items,Request,,Airdrop Request for [DECEA3]1 Cnt Service Truck Pink [-],空投申请：[DECEA3]1 容器服务卡车粉色[-]
airdrop_cntServiceTruckPink,entityclasses,Entity,,Airdrop,空投
questItem_cntServiceTruckBlack,items,Request,,Airdrop Request for [DECEA3]1 Cnt Service Truck Black [-],空投申请：[DECEA3]1 容器服务卡车黑色[-]
airdrop_cntServiceTruckBlack,entityclasses,Entity,,Airdrop,空投
questItem_cntServiceTruckGrey,items,Request,,Airdrop Request for [DECEA3]1 Cnt Service Truck Grey [-],空投申请：[DECEA3]1 容器服务卡车灰色[-]
airdrop_cntServiceTruckGrey,entityclasses,Entity,,Airdrop,空投
questItem_cntServiceTruckPurple,items,Request,,Airdrop Request for [DECEA3]1 Cnt Service Truck Purple [-],空投申请：[DECEA3]1 容器服务卡车紫色[-]
airdrop_cntServiceTruckPurple,entityclasses,Entity,,Airdrop,空投
questItem_cntServiceTruckBlue,items,Request,,Airdrop Request for [DECEA3]1 Cnt Service Truck Blue [-],空投申请：[DECEA3]1 容器服务卡车蓝色[-]
airdrop_cntServiceTruckBlue,entityclasses,Entity,,Airdrop,空投
questItem_cntServiceTruckGreen,items,Request,,Airdrop Request for [DECEA3]1 Cnt Service Truck Green [-],空投申请：[DECEA3]1 容器服务卡车绿色[-]
airdrop_cntServiceTruckGreen,entityclasses,Entity,,Airdrop,空投
questItem_cntServiceTruckYellow,items,Request,,Airdrop Request for [DECEA3]1 Cnt Service Truck Yellow [-],空投申请：[DECEA3]1 容器服务卡车黄色[-]
airdrop_cntServiceTruckYellow,entityclasses,Entity,,Airdrop,空投
questItem_cntServiceTruckOrange,items,Request,,Airdrop Request for [DECEA3]1 Cnt Service Truck Orange [-],空投申请：[DECEA3]1 容器服务卡车橙色[-]
airdrop_cntServiceTruckOrange,entityclasses,Entity,,Airdrop,空投
questItem_cntServiceTruckRed,items,Request,,Airdrop Request for [DECEA3]1 Cnt Service Truck Red [-],空投申请：[DECEA3]1 容器服务卡车红色[-]
airdrop_cntServiceTruckRed,entityclasses,Entity,,Airdrop,空投
questItem_cntServiceTruckBrown,items,Request,,Airdrop Request for [DECEA3]1 Cnt Service Truck Brown [-],空投申请：[DECEA3]1 容器服务卡车棕色[-]
airdrop_cntServiceTruckBrown,entityclasses,Entity,,Airdrop,空投
questItem_cntServiceTruckWhite,items,Request,,Airdrop Request for [DECEA3]1 Cnt Service Truck White [-],空投申请：[DECEA3]1 容器服务卡车白色[-]
airdrop_cntServiceTruckWhite,entityclasses,Entity,,Airdrop,空投
questItem_cntServiceTruckWorkingStiffTools,items,Request,,Airdrop Request for [DECEA3]1 Cnt Service Truck Working Stiff Tools [-],空投申请：[DECEA3]1 容器服务卡车硬汉工具[-]
airdrop_cntServiceTruckWorkingStiffTools,entityclasses,Entity,,Airdrop,空投
questItem_cntServiceTruckMoPower,items,Request,,Airdrop Request for [DECEA3]1 Cnt Service Truck Mo Power [-],空投申请：[DECEA3]1 容器服务卡车莫尔电力[-]
airdrop_cntServiceTruckMoPower,entityclasses,Entity,,Airdrop,空投
questItem_cntAmbulanceTruck01,items,Request,,Airdrop Request for [DECEA3]1 Cnt Ambulance Truck01 [-],空投申请：[DECEA3]1 容器救护车卡车01[-]
airdrop_cntAmbulanceTruck01,entityclasses,Entity,,Airdrop,空投
questItem_cntBusCity,items,Request,,Airdrop Request for [DECEA3]1 Cnt Bus City [-],空投申请：[DECEA3]1 容器公交车城市[-]
airdrop_cntBusCity,entityclasses,Entity,,Airdrop,空投
questItem_cntBusShuttle,items,Request,,Airdrop Request for [DECEA3]1 Cnt Bus Shuttle [-],空投申请：[DECEA3]1 容器公交车接驳车[-]
airdrop_cntBusShuttle,entityclasses,Entity,,Airdrop,空投
questItem_cntBusSchoolShort,items,Request,,Airdrop Request for [DECEA3]1 Cnt Bus School Short [-],空投申请：[DECEA3]1 容器公交车学校矮型[-]
airdrop_cntBusSchoolShort,entityclasses,Entity,,Airdrop,空投
questItem_cntBusSchool,items,Request,,Airdrop Request for [DECEA3]1 Cnt Bus School [-],空投申请：[DECEA3]1 容器公交车学校[-]
airdrop_cntBusSchool,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars02RandomHelper,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars02Random Helper [-],空投申请：[DECEA3]1 压毁汽车02随机组合项[-]
airdrop_crushedCars02RandomHelper,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars02Pink,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars02Pink [-],空投申请：[DECEA3]1 压毁汽车02粉色[-]
airdrop_crushedCars02Pink,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars02Black,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars02Black [-],空投申请：[DECEA3]1 压毁汽车02黑色[-]
airdrop_crushedCars02Black,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars02Grey,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars02Grey [-],空投申请：[DECEA3]1 压毁汽车02灰色[-]
airdrop_crushedCars02Grey,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars02Purple,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars02Purple [-],空投申请：[DECEA3]1 压毁汽车02紫色[-]
airdrop_crushedCars02Purple,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars02Blue,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars02Blue [-],空投申请：[DECEA3]1 压毁汽车02蓝色[-]
airdrop_crushedCars02Blue,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars02Green,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars02Green [-],空投申请：[DECEA3]1 压毁汽车02绿色[-]
airdrop_crushedCars02Green,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars02Yellow,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars02Yellow [-],空投申请：[DECEA3]1 压毁汽车02黄色[-]
airdrop_crushedCars02Yellow,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars02Orange,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars02Orange [-],空投申请：[DECEA3]1 压毁汽车02橙色[-]
airdrop_crushedCars02Orange,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars02Red,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars02Red [-],空投申请：[DECEA3]1 压毁汽车02红色[-]
airdrop_crushedCars02Red,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars02Brown,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars02Brown [-],空投申请：[DECEA3]1 压毁汽车02棕色[-]
airdrop_crushedCars02Brown,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars02White,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars02White [-],空投申请：[DECEA3]1 压毁汽车02白色[-]
airdrop_crushedCars02White,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars01RandomHelper,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars01Random Helper [-],空投申请：[DECEA3]1 压毁汽车01随机组合项[-]
airdrop_crushedCars01RandomHelper,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars01Pink,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars01Pink [-],空投申请：[DECEA3]1 压毁汽车01粉色[-]
airdrop_crushedCars01Pink,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars01Black,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars01Black [-],空投申请：[DECEA3]1 压毁汽车01黑色[-]
airdrop_crushedCars01Black,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars01Grey,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars01Grey [-],空投申请：[DECEA3]1 压毁汽车01灰色[-]
airdrop_crushedCars01Grey,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars01Purple,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars01Purple [-],空投申请：[DECEA3]1 压毁汽车01紫色[-]
airdrop_crushedCars01Purple,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars01Blue,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars01Blue [-],空投申请：[DECEA3]1 压毁汽车01蓝色[-]
airdrop_crushedCars01Blue,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars01Green,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars01Green [-],空投申请：[DECEA3]1 压毁汽车01绿色[-]
airdrop_crushedCars01Green,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars01Yellow,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars01Yellow [-],空投申请：[DECEA3]1 压毁汽车01黄色[-]
airdrop_crushedCars01Yellow,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars01Orange,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars01Orange [-],空投申请：[DECEA3]1 压毁汽车01橙色[-]
airdrop_crushedCars01Orange,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars01Red,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars01Red [-],空投申请：[DECEA3]1 压毁汽车01红色[-]
airdrop_crushedCars01Red,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars01Brown,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars01Brown [-],空投申请：[DECEA3]1 压毁汽车01棕色[-]
airdrop_crushedCars01Brown,entityclasses,Entity,,Airdrop,空投
questItem_crushedCars01White,items,Request,,Airdrop Request for [DECEA3]1 Crushed Cars01White [-],空投申请：[DECEA3]1 压毁汽车01白色[-]
airdrop_crushedCars01White,entityclasses,Entity,,Airdrop,空投
questItem_cntFireTruck01Yellow,items,Request,,Airdrop Request for [DECEA3]1 Cnt Fire Truck01Yellow [-],空投申请：[DECEA3]1 容器火焰卡车01黄色[-]
airdrop_cntFireTruck01Yellow,entityclasses,Entity,,Airdrop,空投
questItem_cntFireTruck01Orange,items,Request,,Airdrop Request for [DECEA3]1 Cnt Fire Truck01Orange [-],空投申请：[DECEA3]1 容器火焰卡车01橙色[-]
airdrop_cntFireTruck01Orange,entityclasses,Entity,,Airdrop,空投
questItem_cntFireTruck01Red,items,Request,,Airdrop Request for [DECEA3]1 Cnt Fire Truck01Red [-],空投申请：[DECEA3]1 容器火焰卡车01红色[-]
airdrop_cntFireTruck01Red,entityclasses,Entity,,Airdrop,空投
questItem_cntFireTruck01White,items,Request,,Airdrop Request for [DECEA3]1 Cnt Fire Truck01White [-],空投申请：[DECEA3]1 容器火焰卡车01白色[-]
airdrop_cntFireTruck01White,entityclasses,Entity,,Airdrop,空投
questItem_cntFireTruck01RandomHelper,items,Request,,Airdrop Request for [DECEA3]1 Cnt Fire Truck01Random Helper [-],空投申请：[DECEA3]1 容器火焰卡车01随机组合项[-]
airdrop_cntFireTruck01RandomHelper,entityclasses,Entity,,Airdrop,空投
questItem_cntPoliceCar01AlarmUnlocked,items,Request,,Airdrop Request for [DECEA3]1 Cnt Police Car01Alarm Unlocked [-],空投申请：[DECEA3]1 容器警用汽车01警报已解锁[-]
airdrop_cntPoliceCar01AlarmUnlocked,entityclasses,Entity,,Airdrop,空投
questItem_cntPoliceCar01AlarmLocked,items,Request,,Airdrop Request for [DECEA3]1 Cnt Police Car01Alarm Locked [-],空投申请：[DECEA3]1 容器警用汽车01警报已上锁[-]
airdrop_cntPoliceCar01AlarmLocked,entityclasses,Entity,,Airdrop,空投
questItem_cntPoliceCar01PickedLockBonus,items,Request,,Airdrop Request for [DECEA3]1 Cnt Police Car01Picked Lock Bonus [-],空投申请：[DECEA3]1 容器警用汽车01撬锁奖励[-]
airdrop_cntPoliceCar01PickedLockBonus,entityclasses,Entity,,Airdrop,空投
questItem_cntPoliceCar01,items,Request,,Airdrop Request for [DECEA3]1 Cnt Police Car01 [-],空投申请：[DECEA3]1 容器警用汽车01[-]
airdrop_cntPoliceCar01,entityclasses,Entity,,Airdrop,空投
questItem_cntSemiTruck01ModularRearEndFlatbedStraight,items,Request,,Airdrop Request for [DECEA3]1 Cnt Semi Truck01Modular Rear End Flatbed Straight [-],空投申请：[DECEA3]1 容器半挂式卡车01模块化后部末端平板拖车直型[-]
airdrop_cntSemiTruck01ModularRearEndFlatbedStraight,entityclasses,Entity,,Airdrop,空投
